payment_id,account_id,cohort,payment_usd,period
1EQfR02t8dQAU,rSQ5GR1Rh4QtQAR,2020-09,30,0
1DQfR02t8dQAU,TcQ5GR1En4QtQAJ,2020-03,500,5
10QfR02t8dQAE,LgQ5GR1O24QtQAJ,2020-07,2069.89,2
0zQfR02t8dQAE,tEQ5GR0ks4QtQAQ,2020-02,50,7
0yQfR02t8dQAE,ImQ5GR17G4QtQAK,2020-02,783.9,7
0XQfR02t8dQAU,NCQ5GR1O34QtQAZ,2020-07,250,2
0xQfR02t8dQAE,IlQ5GR1K74QtQAJ,2020-08,975,0
0WQfR02t8dQAU,GCQ5GR1Bf4QtQA3,2020-02,1632.73,7
0wQfR02t8dQAE,utQ5GR1O34QtQAF,2020-07,75,1
0VQfR02t8dQAU,GGQ5GR1O24QtQA3,2020-08,381.23,1
0vQfR02t8dQAE,dHQ5GR1IK4QtQAX,2020-04,758.11,5
0UQfR02t8dQAU,unQ5GR1Ou4QtQAF,2020-07,2065.03,2
0uQfR02t8dQAE,v5Q5GR0Qs4QtQAB,2020-02,986.89,7
0TQfR02t8dQAU,5LQ5GR1Bg4QtQAR,2020-02,2264.33,7
0tQfR02t8dQAE,1FQ5GR14q4QtQAQ,2020-02,2794,7
0SQfR02t8dQAU,51Q5GR1Bg4QtQAB,2020-02,1210.99,7
0sQfR02t8dQAE,nNQ5GR1SZ4QtQAX,2020-09,25,0
0RQfR02t8dQAU,mvQ5GR1Iz4QtQAF,2020-04,81.25,5
0rQfR02t8dQAE,9BQ5GR1O24QtQAR,2020-07,250,2
0QQfR02t8dQAU,oJQ5GR1O34QtQAV,2020-07,25,2
0PQfR02t8dQAU,9IQ5GR1Rh4QtQAR,2020-08,125,1
0OQfR02t8dQAU,t2Q5GR1L44QtQAB,2020-06,500,3
0NQfR02t8dQAU,HNQ5GR0M84QtQAZ,2020-02,1515.96,7
0MQfR02t8dQAU,cuQ5GR0o74QtQAA,2020-02,6436.61,7
0LQfR02t8dQAU,i1Q5GR11F4QtQAG,2020-02,250,7
0KQfR02t8dQAU,pIQ5GR0dO4QtQAS,2020-09,250,0
0hQfR02t8dQAE,IHQ5GR1TU4QtQA1,2020-09,250,0
0gQfR02t8dQAE,3UQ5GR1IK4QtQAX,2020-03,32.5,6
zzQfR02t8dQAE,vCQ5GR1SC4QtQAT,2020-09,25,0
1AQfR02t8dQAU,9qQ5GR1TT4QtQAD,2020-09,30,0
13QfR02t8dQAE,joQ5GR1TT4QtQAD,2020-09,50,0
12QfR02t8dQAE,1AQ5GR1Rh4QtQAV,2020-09,125,0
11QfR02t8dQAE,qpQ5GR1Ri4QtQAF,2020-08,25,1
0ZQfR02t8dQAU,UiQ5GR1244QtQAI,2020-02,250,7
0YQfR02t8dQAU,9hQ5GR1244QtQAA,2020-02,50,7
0qQfR02t8dQAE,RHQ5GR1Ms4QtQAZ,2020-06,50,3
0pQfR02t8dQAE,y8Q5GR1TS4QtQAD,2020-09,30,0
0JQfR02t8dQAU,hqQ5GR1R14QtQAF,2020-09,250,0
0HQfR02t8dQAU,vYQ5GR1T34QtQAV,2020-09,50,0
0GQfR02t8dQAU,b5Q5GR1TS4QtQAD,2020-09,30,0
0fQfR02t8dQAE,owQ5GR1Mr4QtQAB,2020-06,50,3
0eQfR02t8dQAE,jjQ5GR1En4QtQAF,2020-09,500,0
0dQfR02t8dQAE,xDQ5GR06N4QtQAS,2020-03,694.04,6
0cQfR02t8dQAE,lXQ5GR0t34QtQAQ,2020-03,500.69,6
0bQfR02t8dQAE,zAQ5GR1Bh4QtQAV,2020-02,146.93,7
0aQfR02t8dQAE,xMQ5GR0ff4QtQAQ,2020-02,1060.26,7
05QfR02t8dQAE,RMQ5GR1Ms4QtQAZ,2020-06,50,3
04QfR02t8dQAE,xvQ5GR0Pr4QtQAF,2020-02,199,7
03QfR02t8dQAE,b9Q5GR1EJ4QtQAH,2020-03,50,6
02QfR02t8dQAE,3TQ5GR1IK4QtQAX,2020-03,50,5
01QfR02t8dQAE,aLQ5GR1Hv4QtQAV,2020-03,162.5,5
00QfR02t8dQAE,zVQ5GR1R44QtQAR,2020-08,647.31,1
1BQfR02t8dQAU,hbQ5GR1L54QtQAB,2020-05,50,4
19QfR02t8dQAE,KhQ5GR0zR4QtQAO,2020-02,814.14,7
18QfR02t8dQAE,ctQ5GR11H4QtQAC,2020-02,1093.37,7
17QfR02t8dQAE,oiQ5GR1RP4QtQAD,2020-08,150,1
16QfR02t8dQAE,6iQ5GR1O14QtQAB,2020-07,150,2
15QfR02t8dQAE,m3Q5GR12D4QtQAG,2020-04,250,5
14QfR02t8dQAE,hGQ5GR1EI4QtQAT,2020-08,50,1
0oQfR02t8dQAE,hnQ5GR1O34QtQAB,2020-08,1195.83,1
0nQfR02t8dQAE,14Q5GR1GI4QtQAD,2020-02,5391.35,7
0mQfR02t8dQAE,vsQ5GR1KF4QtQAH,2020-04,1772.6,5
0lQfR02t8dQAE,w5Q5GR1O34QtQAF,2020-07,300,2
0kQfR02t8dQAE,F9Q5GR1Mr4QtQAJ,2020-07,75,2
0jQfR02t8dQAE,l6Q5GR11H4QtQAG,2020-09,500,0
0IQfR02t8dQAU,X1Q5GR1L34QtQAN,2020-05,250,4
0iQfR02t8dQAE,IRQ5GR1TU4QtQA1,2020-09,125,0
0FQfR02t8dQAU,iPQ5GR0Uw4QtQAR,2020-02,906.72,7
0EQfR02t8dQAU,ztQ5GR1Ha4QtQAF,2020-03,2963.65,6
0DQfR02t8dQAU,S8Q5GR1RP4QtQAL,2020-08,529.34,1
0CQfR02t8dQAU,5fQ5GR1O14QtQAB,2020-07,150,2
0BQfR02t8dQAU,ipQ5GR0dK4QtQAC,2020-02,500,7
0AQfR02t8dQAU,ytQ5GR1D84QtQAB,2020-02,250,7
09QfR02t8dQAE,HtQ5GR0mU4QtQAO,2020-02,50,7
08QfR02t8dQAE,2HQ5GR1Rh4QtQAV,2020-08,30,1
07QfR02t8dQAE,OSQ5GR1R24QtQA3,2020-08,30,1
5ZQfR02t8dQAU,qSQ5GR14r4QtQAU,2020-02,50,7
5YQfR02t8dQAU,UGQ5GR1Sn4QtQAZ,2020-09,250,0
5WQfR02t8dQAU,luQ5GR1NY4QtQAD,2020-07,1526.96,1
5vQfR02t8dQAE,gMQ5GR19b4QtQAU,2020-02,1020.23,7
5qQfR02t8dQAE,qlQ5GR0BF4QtQAH,2020-02,7948.95,7
5NQfR02t8dQAU,DXQ5GR1Gz4QtQAZ,2020-03,500,6
5MQfR02t8dQAU,1hQ5GR0eA4QtQAG,2020-02,500,7
5FQfR02t8dQAU,LLQ5GR0bx4QtQA2,2020-02,125,7
5dQfR02t8dQAE,UCQ5GR1RP4QtQA1,2020-08,50,1
5cQfR02t8dQAE,BUQ5GR0mU4QtQA4,2020-02,50,7
58QfR02t8dQAE,tIQ5GR0mU4QtQAW,2020-02,50,7
53QfR02t8dQAE,4gQ5GR1L54QtQAF,2020-05,250,4
5uQfR02t8dQAE,RcQ5GR0p44QtQAI,2020-02,1382.09,7
5tQfR02t8dQAE,67Q5GR1Bg4QtQAB,2020-02,687.08,7
5QQfR02t8dQAU,8uQ5GR1L44QtQAB,2020-06,1574.87,3
5OQfR02t8dQAU,S6Q5GR1L44QtQAJ,2020-05,150,3
5LQfR02t8dQAU,3xQ5GR1Bf4QtQAB,2020-02,250,7
5lQfR02t8dQAE,cxQ5GR1Mr4QtQAF,2020-06,250,3
5KQfR02t8dQAU,9PQ5GR1Mr4QtQAV,2020-06,250,3
5kQfR02t8dQAE,LoQ5GR1Mq4QtQAN,2020-06,250,3
5bQfR02t8dQAE,lxQ5GR0zQ4QtQAC,2020-02,50,7
5AQfR02t8dQAU,yOQ5GR1Mr4QtQAV,2020-06,1100,2
59QfR02t8dQAE,2AQ5GR0zQ4QtQAS,2020-02,50,7
57QfR02t8dQAE,uCQ5GR1Mr4QtQAV,2020-06,50,3
56QfR02t8dQAE,EVQ5GR1TS4QtQA1,2020-09,50,0
55QfR02t8dQAE,PuQ5GR1Rh4QtQAJ,2020-08,50,1
EPQfR02t8dQA2,ksQ5GR1TT4QtQAD,2020-09,50,0
EAQfR02t8dQA2,aaQ5GR1T54QtQAF,2020-09,500,0
5XQfR02t8dQAU,EZQ5GR1NY4QtQA1,2020-09,250.29,0
5wQfR02t8dQAE,1TQ5GR1SC4QtQAT,2020-09,504.34,0
5VQfR02t8dQAU,P7Q5GR1T34QtQAJ,2020-09,502.1,0
5UQfR02t8dQAU,fdQ5GR14s4QtQAA,2020-02,1405.03,7
5TQfR02t8dQAU,alQ5GR1R34QtQAF,2020-09,501.01,0
5SQfR02t8dQAU,keQ5GR1T34QtQAB,2020-09,500.2,0
5sQfR02t8dQAE,JKQ5GR1Ou4QtQA3,2020-09,500.4,0
5RQfR02t8dQAU,u8Q5GR17F4QtQAG,2020-04,52.74,5
5rQfR02t8dQAE,LeQ5GR0Mc4QtQAN,2020-03,540.1,6
5PQfR02t8dQAU,zVQ5GR1R44QtQAR,2020-08,1044.62,1
5pQfR02t8dQAE,8uQ5GR0sh4QtQAA,2020-02,817.62,7
5oQfR02t8dQAE,DmQ5GR1PV4QtQAP,2020-09,250.64,0
5nQfR02t8dQAE,QNQ5GR1O24QtQAZ,2020-07,150,2
5mQfR02t8dQAE,wsQ5GR1Ou4QtQAF,2020-08,75,1
5JQfR02t8dQAU,TqQ5GR11G4QtQAK,2020-02,250,7
5jQfR02t8dQAE,CoQ5GR1Sn4QtQAN,2020-09,250,0
5IQfR02t8dQAU,WlQ5GR1L64QtQAN,2020-06,250,3
5iQfR02t8dQAE,JWQ5GR1Mo4QtQA3,2020-06,250,3
5HQfR02t8dQAU,yuQ5GR0Qv4QtQAF,2020-03,250,6
5hQfR02t8dQAE,VMQ5GR1GG4QtQA1,2020-02,125,6
5GQfR02t8dQAU,3sQ5GR1L54QtQAF,2020-06,250,3
5gQfR02t8dQAE,nIQ5GR1SB4QtQAT,2020-09,125,0
5fQfR02t8dQAE,9tQ5GR1Rh4QtQAF,2020-09,125,0
5EQfR02t8dQAU,xIQ5GR1SZ4QtQAX,2020-09,125,0
5DQfR02t8dQAU,w6Q5GR1SZ4QtQAH,2020-09,125,0
5CQfR02t8dQAU,yRQ5GR1Mq4QtQAV,2020-09,125,0
5BQfR02t8dQAU,rZQ5GR1PU4QtQAT,2020-09,125,0
5aQfR02t8dQAE,iUQ5GR1L34QtQAR,2020-05,30,4
54QfR02t8dQAE,KqQ5GR1R44QtQAN,2020-09,25,0
DNQfR02t8dQA2,h2Q5GR1TR4QtQAH,2020-09,250,0
DMQfR02t8dQA2,t4Q5GR1T34QtQAF,2020-09,250,0
DLQfR02t8dQA2,xIQ5GR1SZ4QtQAX,2020-09,125,0
DKQfR02t8dQA2,vXQ5GR1TR4QtQAX,2020-09,50,0
CqQfR02t8dQAM,ooQ5GR1R14QtQAB,2020-08,1196.32,1
CpQfR02t8dQAM,KVQ5GR1R24QtQA3,2020-08,743.82,1
CoQfR02t8dQAM,nEQ5GR1O24QtQAV,2020-07,2777.48,1
CnQfR02t8dQAM,jLQ5GR1T54QtQAR,2020-09,300,0
CmQfR02t8dQAM,a5Q5GR1Js4QtQAB,2020-04,500,5
ClQfR02t8dQAM,M1Q5GR1T34QtQAN,2020-09,500,0
CjQfR02t8dQAM,L5Q5GR1Js4QtQAN,2020-04,250,5
CiQfR02t8dQAM,d4Q5GR0M74QtQAB,2020-02,250,7
ChQfR02t8dQAM,neQ5GR1RQ4QtQAH,2020-08,125,1
CgQfR02t8dQAM,yhQ5GR0ka4QtQAA,2020-02,100,7
CfQfR02t8dQAM,xmQ5GR1SZ4QtQAH,2020-09,50,0
CeQfR02t8dQAM,GQQ5GR1T54QtQAZ,2020-09,30,0
CdQfR02t8dQAM,vhQ5GR1TR4QtQAH,2020-09,50,0
CcQfR02t8dQAM,t8Q5GR1T54QtQAB,2020-09,50,0
BwQfR02t8dQAM,wfQ5GR0k24QtQAA,2020-02,903.63,7
BvQfR02t8dQAM,C8Q5GR1R34QtQAN,2020-08,1274.39,1
BuQfR02t8dQAM,24Q5GR1O14QtQAB,2020-08,292.41,1
BtQfR02t8dQAM,7AQ5GR0bx4QtQAU,2020-02,732.98,7
BsQfR02t8dQAM,jKQ5GR0Pp4QtQAV,2020-02,1447.41,7
BrQfR02t8dQAM,cLQ5GR1O24QtQAR,2020-07,931.55,2
BqQfR02t8dQAM,k0Q5GR0t34QtQAA,2020-02,1654.99,7
BpQfR02t8dQAM,TSQ5GR1R44QtQAZ,2020-08,75,1
BoQfR02t8dQAM,zBQ5GR1Bh4QtQAV,2020-02,500,7
BnQfR02t8dQAM,yRQ5GR1Mq4QtQAV,2020-09,125,0
BmQfR02t8dQAM,PrQ5GR07s4QtQAI,2020-02,100,7
BlQfR02t8dQAM,W2Q5GR1Mq4QtQAJ,2020-09,50,0
BkQfR02t8dQAM,DNQ5GR1Mq4QtQA3,2020-06,30,3
BjQfR02t8dQAM,KqQ5GR1R44QtQAN,2020-09,25,0
DHQfR02t8dQA2,3QQ5GR1Ao4QtQAV,2020-03,293.19,6
DEQfR02t8dQA2,D2Q5GR1Ao4QtQAN,2020-03,79.65,6
DBQfR02t8dQA2,NgQ5GR1Ao4QtQAN,2020-03,124.12,6
DAQfR02t8dQA2,sfQ5GR0KC4QtQAH,2020-02,1236.55,7
D7QfR02t8dQAM,keQ5GR1T34QtQAB,2020-09,500,0
D5QfR02t8dQAM,jpQ5GR11E4QtQAG,2020-03,250,6
D4QfR02t8dQAM,CrQ5GR0jd4QtQAI,2020-03,250,6
D1QfR02t8dQAM,tHQ5GR19Y4QtQAW,2020-02,1100,7
CZQfR02t8dQA2,LGQ5GR1Ao4QtQA3,2020-03,433.68,6
CYQfR02t8dQA2,GvQ5GR1Be4QtQAN,2020-02,59.38,7
CXQfR02t8dQA2,r4Q5GR1J04QtQAF,2020-04,71.21,5
CVQfR02t8dQA2,hxQ5GR1O24QtQAB,2020-08,105.21,1
CUQfR02t8dQA2,3RQ5GR1Ao4QtQAV,2020-03,193.42,6
CtQfR02t8dQAM,4WQ5GR1T34QtQAR,2020-09,30,0
CTQfR02t8dQA2,7kQ5GR1Ao4QtQAF,2020-03,22.7,6
CsQfR02t8dQAM,yRQ5GR19b4QtQAQ,2020-03,25,6
CSQfR02t8dQA2,GiQ5GR1Ao4QtQAN,2020-03,179.39,6
CrQfR02t8dQAM,QKQ5GR1244QtQAY,2020-03,25,6
CPQfR02t8dQA2,zrQ5GR1Jq4QtQAF,2020-04,500,5
COQfR02t8dQA2,8HQ5GR0t34QtQAQ,2020-03,500,6
CMQfR02t8dQA2,p8Q5GR0t34QtQAA,2020-03,250,6
CLQfR02t8dQA2,YcQ5GR1Bf4QtQAN,2020-03,250,6
CKQfR02t8dQA2,cHQ5GR0BH4QtQAX,2020-02,250,7
CJQfR02t8dQA2,wUQ5GR06N4QtQAS,2020-03,250,6
CIQfR02t8dQA2,CoQ5GR1Sn4QtQAN,2020-09,250,0
CDQfR02t8dQA2,fFQ5GR1O24QtQAR,2020-07,125,2
CbQfR02t8dQAM,bCQ5GR1Be4QtQAV,2020-03,220.19,6
C7QfR02t8dQAM,D8Q5GR1Mq4QtQAJ,2020-07,50,2
BzQfR02t8dQAM,CNQ5GR1T34QtQAZ,2020-09,30,0
ByQfR02t8dQAM,yqQ5GR19b4QtQAA,2020-03,25,6
DJQfR02t8dQA2,GzQ5GR0KB4QtQAL,2020-03,787.19,6
DDQfR02t8dQA2,1MQ5GR1Mq4QtQAR,2020-07,1258.34,1
D9QfR02t8dQAM,pOQ5GR1NY4QtQAT,2020-08,77.07,1
D6QfR02t8dQAM,pFQ5GR1R24QtQAR,2020-09,500,0
D3QfR02t8dQAM,3aQ5GR0Sy4QtQAB,2020-03,250,6
D0QfR02t8dQAM,edQ5GR1O34QtQAB,2020-09,400,0
CzQfR02t8dQAM,fgQ5GR1T34QtQAB,2020-09,50,0
CyQfR02t8dQAM,pQQ5GR1O24QtQAV,2020-07,50,2
CxQfR02t8dQAM,b5Q5GR1T54QtQAB,2020-09,50,0
CWQfR02t8dQA2,pEQ5GR1NY4QtQAT,2020-08,33.23,1
CRQfR02t8dQA2,f6Q5GR1J04QtQAF,2020-04,1500,5
CNQfR02t8dQA2,S5Q5GR1Rj4QtQAN,2020-09,500,0
CHQfR02t8dQA2,xlQ5GR14q4QtQAA,2020-03,250,6
CCQfR02t8dQA2,ZNQ5GR1T44QtQAZ,2020-09,125,0
CBQfR02t8dQA2,sqQ5GR1T34QtQAB,2020-09,125,0
CaQfR02t8dQAM,5GQ5GR0Kx4QtQAR,2020-03,1272.65,6
CAQfR02t8dQA2,3EQ5GR1Nc4QtQAR,2020-07,125,2
C6QfR02t8dQAM,osQ5GR1T34QtQAF,2020-09,25,0
C5QfR02t8dQAM,emQ5GR10p4QtQAA,2020-03,50,6
C4QfR02t8dQAM,8uQ5GR1O24QtQAB,2020-07,50,2
C3QfR02t8dQAM,oDQ5GR0T04QtQAV,2020-03,50,6
EFQfR02t8dQA2,XgQ5GR14p4QtQAI,2020-03,700,6
E5QfR02t8dQAM,MuQ5GR14p4QtQAI,2020-03,1050,6
DlQfR02t8dQAM,i1Q5GR11F4QtQAG,2020-02,46.22,6
DIQfR02t8dQA2,OTQ5GR1Bg4QtQAZ,2020-03,155.54,6
DGQfR02t8dQA2,4pQ5GR1KH4QtQAH,2020-07,1054.58,2
DFQfR02t8dQA2,8bQ5GR1SD4QtQAH,2020-09,573.02,0
DCQfR02t8dQA2,AuQ5GR0Tz4QtQAN,2020-03,1869.79,6
D8QfR02t8dQAM,xeQ5GR06N4QtQAC,2020-03,99,6
D2QfR02t8dQAM,cLQ5GR1Bg4QtQAR,2020-03,250,6
CwQfR02t8dQAM,qtQ5GR1SD4QtQAD,2020-09,50,0
CvQfR02t8dQAM,dNQ5GR1224QtQAQ,2020-09,50,0
CuQfR02t8dQAM,QgQ5GR1RQ4QtQAP,2020-08,50,1
CQQfR02t8dQA2,1jQ5GR0Po4QtQAB,2020-03,375,6
CGQfR02t8dQA2,MkQ5GR14p4QtQAI,2020-03,250,6
CFQfR02t8dQA2,mCQ5GR1T44QtQAR,2020-09,250,0
CEQfR02t8dQA2,JpQ5GR1RP4QtQAL,2020-08,250,1
C9QfR02t8dQAM,sqQ5GR1T34QtQAB,2020-09,125,0
C8QfR02t8dQAM,HhQ5GR14o4QtQAI,2020-09,125,0
C2QfR02t8dQAM,M7Q5GR1SZ4QtQAP,2020-09,25,0
C1QfR02t8dQAM,yzQ5GR1RQ4QtQAD,2020-08,50,1
C0QfR02t8dQAM,ckQ5GR1Sn4QtQAF,2020-09,50,0
BxQfR02t8dQAM,KgQ5GR1T44QtQAJ,2020-09,25,0
qaQfR02t8dQAE,6lQ5GR1SC4QtQAD,2020-09,100,0
DQQfR02t8dQA2,60Q5GR1IH4QtQAD,2020-03,1967.02,6
DPQfR02t8dQA2,ZJQ5GR1R44QtQAZ,2020-08,75,1
DOQfR02t8dQA2,r1Q5GR0t34QtQAA,2020-03,250,6
DNQfR02t8dQA2,F3Q5GR1Jr4QtQAN,2020-08,250,1
DMQfR02t8dQA2,IyQ5GR1254QtQAM,2020-03,50,6
DLQfR02t8dQA2,TRQ5GR1R44QtQAZ,2020-08,30,1
DKQfR02t8dQA2,8NQ5GR1Kh4QtQAR,2020-06,858.22,3
DJQfR02t8dQA2,nUQ5GR1EK4QtQAT,2020-03,955.5,6
DIQfR02t8dQA2,dNQ5GR1R24QtQAV,2020-08,300,1
DHQfR02t8dQA2,WyQ5GR1R44QtQAJ,2020-08,150,1
DgQfR02t8dQAM,8NQ5GR1Kh4QtQAR,2020-06,858.22,3
DGQfR02t8dQA2,DmQ5GR1PV4QtQAP,2020-09,250,0
DFQfR02t8dQA2,Z3Q5GR1JQ4QtQAL,2020-04,250,5
DEQfR02t8dQA2,u8Q5GR1Fo4QtQAB,2020-03,890.1,6
DDQfR02t8dQA2,wKQ5GR1RQ4QtQAX,2020-08,1221.59,0
DCQfR02t8dQA2,3RQ5GR1O14QtQAR,2020-07,256.06,2
DBQfR02t8dQA2,TUQ5GR0KC4QtQA1,2020-09,510,0
DAQfR02t8dQA2,YzQ5GR1R44QtQAJ,2020-08,75,1
D9QfR02t8dQAM,vzQ5GR06N4QtQAC,2020-03,299,6
D8QfR02t8dQAM,g5Q5GR1Iz4QtQAB,2020-04,81.25,5
D7QfR02t8dQAM,dxQ5GR1RP4QtQAD,2020-08,125,1
D6QfR02t8dQAM,HsQ5GR0bv4QtQAI,2020-03,100,6
D5QfR02t8dQAM,8QQ5GR1Bh4QtQAR,2020-05,50,4
D4QfR02t8dQAM,ESQ5GR1R44QtQAZ,2020-08,30,1
BxQfR02t8dQAM,KkQ5GR0hc4QtQAM,2020-03,1291.27,6
BtQfR02t8dQAM,RCQ5GR0KB4QtQA1,2020-03,911.45,6
BsQfR02t8dQAM,1bQ5GR07s4QtQAE,2020-03,5675.35,6
BRQfR02t8dQA2,RzQ5GR1Hu4QtQAJ,2020-03,250,6
BgQfR02t8dQAM,mVQ5GR1L34QtQAR,2020-05,875,3
BfQfR02t8dQAM,GQQ5GR1Kg4QtQAZ,2020-05,500,4
B3QfR02t8dQAM,bIQ5GR1T34QtQAV,2020-09,25,0
B1QfR02t8dQAM,TLQ5GR1T44QtQAZ,2020-09,50,0
B0QfR02t8dQAM,t5Q5GR1T34QtQAF,2020-09,50,0
AZQfR02t8dQA2,2RQ5GR0bx4QtQAQ,2020-03,150,6
AXQfR02t8dQA2,vaQ5GR0Kx4QtQAB,2020-03,500,6
AWQfR02t8dQA2,qsQ5GR0t34QtQAA,2020-03,500,6
AUQfR02t8dQA2,V2Q5GR1Kg4QtQAJ,2020-05,250,4
ASQfR02t8dQA2,PaQ5GR1GF4QtQAL,2020-03,50,6
AQQfR02t8dQA2,6KQ5GR1R44QtQAV,2020-08,125,0
AcQfR02t8dQAM,tgQ5GR1R44QtQAB,2020-08,309.2,0
AaQfR02t8dQAM,dHQ5GR0p44QtQAQ,2020-03,1025.49,6
3BQfR02t8dQAU,H7Q5GR1Ie4QtQAJ,2020-09,125,0
33QfR02t8dQAE,LSQ5GR1Mp4QtQA3,2020-07,50,2
32QfR02t8dQAE,iyQ5GR1R44QtQAF,2020-08,50,1
BwQfR02t8dQAM,QhQ5GR1RQ4QtQAP,2020-08,8095.84,0
BvQfR02t8dQAM,IrQ5GR0t34QtQAM,2020-03,2977.67,6
BTQfR02t8dQA2,X0Q5GR1L64QtQAN,2020-07,250,2
BSQfR02t8dQA2,dXQ5GR1IJ4QtQAX,2020-03,250,5
BQQfR02t8dQA2,JBQ5GR1Fn4QtQAZ,2020-03,250,6
BlQfR02t8dQAM,TUQ5GR0KC4QtQA1,2020-09,500,0
BkQfR02t8dQAM,96Q5GR1SD4QtQAH,2020-09,250.07,0
BjQfR02t8dQAM,mQQ5GR1Fn4QtQAV,2020-03,1525,6
BFQfR02t8dQA2,qPQ5GR1R34QtQAR,2020-08,50,1
BeQfR02t8dQAM,apQ5GR12C4QtQAC,2020-03,500,6
BEQfR02t8dQA2,O1Q5GR1254QtQAM,2020-04,50,5
BdQfR02t8dQAM,tBQ5GR1SC4QtQAT,2020-09,500,0
B2QfR02t8dQAM,RQQ5GR1R24QtQAZ,2020-08,25,1
AYQfR02t8dQA2,M6Q5GR18t4QtQAI,2020-03,500,6
AVQfR02t8dQA2,P6Q5GR0KB4QtQAL,2020-03,500,6
ATQfR02t8dQA2,SrQ5GR0sh4QtQAM,2020-03,250,6
ARQfR02t8dQA2,SxQ5GR1PT4QtQAP,2020-08,125,1
AlQfR02t8dQAM,KqQ5GR1R24QtQAJ,2020-09,19.96,0
AiQfR02t8dQAM,iRQ5GR1264QtQAQ,2020-03,844.38,6
AdQfR02t8dQAM,vtQ5GR1Nc4QtQAF,2020-07,416.59,2
AbQfR02t8dQAM,4cQ5GR1PS4QtQAD,2020-09,227.03,0
3AQfR02t8dQAU,4BQ5GR1Ou4QtQAR,2020-08,125,1
35QfR02t8dQAE,UbQ5GR1EI4QtQAP,2020-07,50,2
34QfR02t8dQAE,foQ5GR0bw4QtQAA,2020-03,50,6
31QfR02t8dQAE,jbQ5GR1Fn4QtQAF,2020-09,50,0
30QfR02t8dQAE,4aQ5GR1T34QtQAF,2020-09,50,0
CAQfR02t8dQA2,9cQ5GR0rg4QtQAA,2020-07,75,2
BZQfR02t8dQA2,pZQ5GR17H4QtQAW,2020-03,500,6
ByQfR02t8dQAM,xCQ5GR14q4QtQAQ,2020-03,56.85,6
BYQfR02t8dQA2,L1Q5GR1Ha4QtQAJ,2020-03,500,6
BXQfR02t8dQA2,tkQ5GR1R24QtQAB,2020-09,500,0
BrQfR02t8dQAM,0hQ5GR1Mp4QtQAB,2020-06,902.67,3
BqQfR02t8dQAM,ROQ5GR1Mp4QtQAZ,2020-06,884.3,3
BPQfR02t8dQA2,UGQ5GR1Sn4QtQAZ,2020-09,250,0
BoQfR02t8dQAM,YwQ5GR1R24QtQAN,2020-08,854.68,0
BOQfR02t8dQA2,sNQ5GR0bw4QtQAQ,2020-03,250,6
BnQfR02t8dQAM,XZQ5GR1L34QtQAZ,2020-07,1457.93,2
BmQfR02t8dQAM,nQQ5GR0hc4QtQAQ,2020-06,1266.12,3
BHQfR02t8dQA2,iFQ5GR0hb4QtQAU,2020-03,100,6
BDQfR02t8dQA2,IEQ5GR1Mp4QtQA3,2020-06,50,3
BbQfR02t8dQAM,AmQ5GR1SD4QtQAP,2020-09,500,0
BaQfR02t8dQAM,wnQ5GR06N4QtQAC,2020-03,500,6
BAQfR02t8dQA2,weQ5GR1SC4QtQAD,2020-09,25,0
B9QfR02t8dQAM,lQQ5GR11E4QtQAS,2020-03,50,6
B4QfR02t8dQAM,SKQ5GR1R24QtQA3,2020-08,30,1
AkQfR02t8dQAM,rHQ5GR0mU4QtQAW,2020-03,1602.75,6
AjQfR02t8dQAM,nBQ5GR1Ic4QtQAR,2020-04,646.44,5
AhQfR02t8dQAM,bYQ5GR1Ou4QtQAV,2020-07,1050.4,1
AfQfR02t8dQAM,9wQ5GR0p54QtQAE,2020-03,2090.96,6
42QfR02t8dQAE,hkQ5GR1O24QtQAB,2020-07,525,1
41QfR02t8dQAE,QgQ5GR17G4QtQAO,2020-03,162.5,6
40QfR02t8dQAE,Q8Q5GR1R24QtQAJ,2020-08,500,1
3yQfR02t8dQAE,EZQ5GR1NY4QtQA1,2020-09,250,0
3xQfR02t8dQAE,h1Q5GR10p4QtQAA,2020-03,250,6
3wQfR02t8dQAE,aSQ5GR1HY4QtQAX,2020-03,250,6
2yQfR02t8dQAE,k4Q5GR1R24QtQAF,2020-08,30,1
CBQfR02t8dQA2,wxQ5GR06N4QtQAC,2020-03,1083.68,6
BWQfR02t8dQA2,JlQ5GR0sh4QtQAM,2020-03,500,6
BVQfR02t8dQA2,mmQ5GR0Ov4QtQAF,2020-03,500,6
BNQfR02t8dQA2,LhQ5GR0ff4QtQAM,2020-03,250,6
BMQfR02t8dQA2,YRQ5GR0zP4QtQA4,2020-03,250,6
BiQfR02t8dQAM,fCQ5GR1L64QtQAR,2020-06,150,3
BcQfR02t8dQAM,alQ5GR1R34QtQAF,2020-09,500,0
BCQfR02t8dQA2,oNQ5GR14q4QtQAQ,2020-03,50,6
BBQfR02t8dQA2,XEQ5GR1EI4QtQA5,2020-03,50,6
B8QfR02t8dQAM,GvQ5GR1HX4QtQAL,2020-03,50,6
AgQfR02t8dQAM,DoQ5GR0zQ4QtQAO,2020-02,821.11,6
3zQfR02t8dQAE,P7Q5GR1T34QtQAJ,2020-09,500,0
3vQfR02t8dQAE,jfQ5GR0p34QtQAE,2020-03,250,6
